JBC Tip Temperature / ADC
====================================================
DATE TIME Sicaklik(Derece), ADC Degerleri
DATE TIME Temperature (Degrees), ADC Values

2016-07-03 18:25:18	317.25, 650
2016-07-03 18:25:18	315.25, 648
2016-07-03 18:25:19	313.25, 647
2016-07-03 18:25:19	311.00, 645
2016-07-03 18:25:19	309.50, 644
2016-07-03 18:25:19	306.75, 642
2016-07-03 18:25:21	360.25, 690
2016-07-03 18:25:21	343.50, 685
2016-07-03 18:25:21	335.00, 681
2016-07-03 18:25:21	329.50, 679
2016-07-03 18:25:21	325.50, 676
2016-07-03 18:25:22	323.25, 675
2016-07-03 18:25:22	321.25, 673
2016-07-03 18:25:22	319.25, 671
2016-07-03 18:25:22	318.00, 671
2016-07-03 18:25:23	316.50, 669
2016-07-03 18:25:24	370.50, 718
2016-07-03 18:25:24	353.25, 713
2016-07-03 18:25:24	344.25, 709
2016-07-03 18:25:24	339.25, 706
2016-07-03 18:25:25	335.25, 704
2016-07-03 18:25:25	332.75, 701
2016-07-03 18:25:25	330.50, 699
2016-07-03 18:25:25	328.50, 698
2016-07-03 18:25:26	326.50, 697
2016-07-03 18:25:26	324.75, 695
2016-07-03 18:25:27	379.50, 743
2016-07-03 18:25:27	362.75, 738
2016-07-03 18:25:28	353.50, 734
2016-07-03 18:25:28	348.50, 731
2016-07-03 18:25:28	344.75, 729
2016-07-03 18:25:28	342.00, 728
2016-07-03 18:25:28	339.75, 725
2016-07-03 18:25:29	337.75, 724
2016-07-03 18:25:29	335.75, 722
2016-07-03 18:25:29	333.50, 720
2016-07-03 18:25:30	386.50, 766
2016-07-03 18:25:31	369.75, 762
2016-07-03 18:25:31	360.25, 758
2016-07-03 18:25:31	354.50, 755
2016-07-03 18:25:31	351.50, 752
2016-07-03 18:25:31	349.25, 751
2016-07-03 18:25:32	347.00, 749
2016-07-03 18:25:32	345.00, 747
2016-07-03 18:25:32	343.25, 746
2016-07-03 18:25:32	341.75, 743
2016-07-03 18:25:34	395.50, 789
2016-07-03 18:25:34	378.25, 783
2016-07-03 18:25:34	368.75, 779
2016-07-03 18:25:34	363.50, 777
2016-07-03 18:25:35	360.25, 774
2016-07-03 18:25:35	357.25, 772
2016-07-03 18:25:35	355.00, 771
2016-07-03 18:25:35	353.50, 768
2016-07-03 18:25:35	352.00, 765
2016-07-03 18:25:36	349.75, 765
2016-07-03 18:25:37	404.00, 810
2016-07-03 18:25:37	386.25, 804
2016-07-03 18:25:37	377.75, 801
2016-07-03 18:25:38	372.25, 797
2016-07-03 18:25:38	367.75, 795
2016-07-03 18:25:38	365.25, 792
2016-07-03 18:25:38	362.75, 791
2016-07-03 18:25:38	360.50, 788
2016-07-03 18:25:39	358.00, 786
2016-07-03 18:25:39	356.75, 785
2016-07-03 18:25:40	409.50, 828
2016-07-03 18:25:41	392.50, 823
2016-07-03 18:25:41	383.50, 818
2016-07-03 18:25:41	377.75, 816
2016-07-03 18:25:41	374.00, 814
2016-07-03 18:25:41	371.25, 810
2016-07-03 18:25:42	368.50, 810
2016-07-03 18:25:42	367.00, 808
2016-07-03 18:25:42	365.00, 806
2016-07-03 18:25:42	363.50, 803
2016-07-03 18:25:44	416.75, 847
2016-07-03 18:25:44	399.75, 842
2016-07-03 18:25:44	390.50, 837
2016-07-03 18:25:44	384.25, 835
2016-07-03 18:25:44	380.25, 831
2016-07-03 18:25:45	377.75, 829
2016-07-03 18:25:45	375.00, 828
2016-07-03 18:25:45	373.25, 826
2016-07-03 18:25:45	371.00, 824
2016-07-03 18:25:46	369.75, 822
2016-07-03 18:25:47	421.50, 863
2016-07-03 18:25:47	404.00, 857
2016-07-03 18:25:47	395.25, 854
2016-07-03 18:25:48	389.00, 848
2016-07-03 18:25:48	384.50, 847
2016-07-03 18:25:48	381.00, 845
2016-07-03 18:25:48	378.75, 842
2016-07-03 18:25:48	377.25, 841
2016-07-03 18:25:49	375.25, 838
2016-07-03 18:25:49	373.75, 837
2016-07-03 18:25:50	426.25, 876
2016-07-03 18:25:50	409.00, 871
2016-07-03 18:25:51	400.75, 868
2016-07-03 18:25:51	394.25, 864
2016-07-03 18:25:51	391.00, 861
2016-07-03 18:25:51	388.50, 860
2016-07-03 18:25:51	386.00, 858
2016-07-03 18:25:52	384.00, 856
2016-07-03 18:25:52	382.25, 854
2016-07-03 18:25:52	380.00, 852
2016-07-03 18:25:53	433.00, 890
2016-07-03 18:25:54	415.50, 886
2016-07-03 18:25:54	406.00, 881
2016-07-03 18:25:54	400.25, 878
2016-07-03 18:25:54	396.00, 876
2016-07-03 18:25:55	393.50, 874
2016-07-03 18:25:55	392.00, 873
2016-07-03 18:25:55	389.50, 871
2016-07-03 18:25:55	389.00, 870
2016-07-03 18:25:55	387.75, 868
2016-07-03 18:25:57	440.75, 911
2016-07-03 18:25:57	423.25, 905
2016-07-03 18:25:57	413.50, 900
2016-07-03 18:25:57	407.50, 896
2016-07-03 18:25:58	402.00, 893
2016-07-03 18:25:58	398.75, 890
2016-07-03 18:25:58	396.50, 888
2016-07-03 18:25:58	394.25, 885
2016-07-03 18:25:58	392.00, 883
2016-07-03 18:25:59	389.75, 882
2016-07-03 18:26:00	440.00, 920
2016-07-03 18:26:00	423.75, 914
2016-07-03 18:26:00	415.25, 910
2016-07-03 18:26:01	409.50, 908
2016-07-03 18:26:01	405.00, 905
2016-07-03 18:26:01	401.25, 902
2016-07-03 18:26:01	399.00, 900
2016-07-03 18:26:01	397.00, 898
2016-07-03 18:26:02	394.75, 895
2016-07-03 18:26:02	393.25, 894
2016-07-03 18:26:03	444.50, 932
2016-07-03 18:26:04	426.75, 926
2016-07-03 18:26:04	417.50, 922
2016-07-03 18:26:04	412.25, 919
2016-07-03 18:26:04	409.00, 917
2016-07-03 18:26:04	406.50, 914
2016-07-03 18:26:05	403.50, 912
2016-07-03 18:26:05	401.50, 910
2016-07-03 18:26:05	399.25, 908
2016-07-03 18:26:05	397.25, 906
2016-07-03 18:26:07	447.50, 941
2016-07-03 18:26:07	429.25, 935
2016-07-03 18:26:07	421.25, 931
2016-07-03 18:26:07	415.75, 929
2016-07-03 18:26:08	411.75, 926
2016-07-03 18:26:08	409.00, 924
2016-07-03 18:26:08	406.75, 922
2016-07-03 18:26:08	404.50, 920
2016-07-03 18:26:08	402.50, 916
2016-07-03 18:26:09	399.75, 914
2016-07-03 18:26:10	451.00, 951
2016-07-03 18:26:10	434.75, 947
2016-07-03 18:26:10	425.75, 943
2016-07-03 18:26:11	420.75, 940
2016-07-03 18:26:11	417.25, 938
2016-07-03 18:26:11	414.75, 935
2016-07-03 18:26:11	412.75, 933
2016-07-03 18:26:11	410.75, 930
2016-07-03 18:26:12	409.00, 929
2016-07-03 18:26:12	407.00, 927
2016-07-03 18:26:13	459.75, 965
2016-07-03 18:26:13	442.00, 959
2016-07-03 18:26:14	432.00, 955
2016-07-03 18:26:14	427.25, 951
2016-07-03 18:26:14	423.50, 949
2016-07-03 18:26:14	420.50, 947
2016-07-03 18:26:14	417.50, 942
2016-07-03 18:26:15	414.50, 941
2016-07-03 18:26:15	411.25, 938
2016-07-03 18:26:15	409.25, 935
2016-07-03 18:26:16	460.50, 971
2016-07-03 18:26:17	Isitma bitti. Soguyor... [Heating is over. Cooling Down ...]
2016-07-03 18:26:17	443.25, 966
2016-07-03 18:26:17	433.25, 961
2016-07-03 18:26:17	427.50, 957
2016-07-03 18:26:17	422.75, 953
2016-07-03 18:26:18	419.25, 951
2016-07-03 18:26:18	416.75, 948
2016-07-03 18:26:18	414.00, 946
2016-07-03 18:26:18	413.25, 945
2016-07-03 18:26:18	411.50, 942
2016-07-03 18:26:19	410.25, 942
2016-07-03 18:26:19	408.00, 939
2016-07-03 18:26:19	406.50, 937
2016-07-03 18:26:19	404.25, 935
2016-07-03 18:26:20	403.25, 932
2016-07-03 18:26:20	400.25, 930
2016-07-03 18:26:20	398.50, 928
2016-07-03 18:26:20	397.00, 926
2016-07-03 18:26:20	395.50, 922
2016-07-03 18:26:21	393.50, 920
2016-07-03 18:26:21	391.50, 919
2016-07-03 18:26:21	390.00, 916
2016-07-03 18:26:21	387.75, 913
2016-07-03 18:26:21	386.00, 911
2016-07-03 18:26:22	384.25, 908
2016-07-03 18:26:22	382.50, 906
2016-07-03 18:26:22	381.25, 904
2016-07-03 18:26:22	379.50, 902
2016-07-03 18:26:23	377.75, 899
2016-07-03 18:26:23	375.75, 897
2016-07-03 18:26:23	374.50, 895
2016-07-03 18:26:23	373.00, 892
2016-07-03 18:26:23	371.25, 888
2016-07-03 18:26:24	369.75, 887
2016-07-03 18:26:24	367.75, 885
2016-07-03 18:26:24	366.25, 882
2016-07-03 18:26:24	364.25, 880
2016-07-03 18:26:25	363.25, 877
2016-07-03 18:26:25	362.00, 875
2016-07-03 18:26:25	360.50, 873
2016-07-03 18:26:25	359.00, 871
2016-07-03 18:26:25	357.75, 868
2016-07-03 18:26:26	356.25, 866
2016-07-03 18:26:26	354.50, 863
2016-07-03 18:26:26	353.50, 861
2016-07-03 18:26:26	352.50, 858
2016-07-03 18:26:27	351.00, 857
2016-07-03 18:26:27	350.50, 856
2016-07-03 18:26:27	349.00, 854
2016-07-03 18:26:27	348.75, 852
2016-07-03 18:26:27	348.00, 849
2016-07-03 18:26:28	347.25, 848
2016-07-03 18:26:28	345.50, 846
2016-07-03 18:26:28	345.00, 845
2016-07-03 18:26:28	343.25, 843
2016-07-03 18:26:28	341.50, 840
2016-07-03 18:26:29	340.00, 838
2016-07-03 18:26:29	338.75, 836
2016-07-03 18:26:29	337.75, 833
2016-07-03 18:26:29	336.50, 830
2016-07-03 18:26:30	335.00, 828
2016-07-03 18:26:30	334.25, 827
2016-07-03 18:26:30	333.50, 825
2016-07-03 18:26:30	332.50, 823
2016-07-03 18:26:30	331.25, 820
2016-07-03 18:26:31	329.75, 818
2016-07-03 18:26:31	328.50, 815
2016-07-03 18:26:31	327.25, 814
2016-07-03 18:26:31	327.00, 812
2016-07-03 18:26:32	327.00, 811
2016-07-03 18:26:32	326.75, 809
2016-07-03 18:26:32	326.00, 808
2016-07-03 18:26:32	324.50, 806
2016-07-03 18:26:32	324.00, 803
2016-07-03 18:26:33	323.00, 803
2016-07-03 18:26:33	321.25, 800
2016-07-03 18:26:33	320.75, 796
2016-07-03 18:26:33	319.00, 795
2016-07-03 18:26:33	318.50, 794
2016-07-03 18:26:34	317.75, 792
2016-07-03 18:26:34	316.50, 790
2016-07-03 18:26:34	315.50, 788
2016-07-03 18:26:34	314.75, 786
2016-07-03 18:26:34	313.75, 784
2016-07-03 18:26:35	312.50, 782
2016-07-03 18:26:35	311.75, 780
2016-07-03 18:26:35	310.75, 778
2016-07-03 18:26:35	309.50, 775
2016-07-03 18:26:36	308.75, 774
2016-07-03 18:26:36	307.75, 772
2016-07-03 18:26:36	307.00, 770
2016-07-03 18:26:36	306.00, 769
2016-07-03 18:26:36	305.75, 767
2016-07-03 18:26:37	305.00, 765
2016-07-03 18:26:37	303.75, 763
2016-07-03 18:26:37	303.75, 762
2016-07-03 18:26:37	302.75, 760
2016-07-03 18:26:38	301.75, 758
2016-07-03 18:26:38	301.25, 757
2016-07-03 18:26:38	300.50, 755
2016-07-03 18:26:38	299.25, 753
2016-07-03 18:26:38	298.25, 750
2016-07-03 18:26:39	298.00, 749
2016-07-03 18:26:39	297.00, 747
2016-07-03 18:26:39	295.75, 745
2016-07-03 18:26:39	294.75, 744
2016-07-03 18:26:39	293.50, 742
2016-07-03 18:26:40	293.25, 740
2016-07-03 18:26:40	292.00, 738
2016-07-03 18:26:40	291.75, 736
2016-07-03 18:26:40	291.00, 734
2016-07-03 18:26:41	290.25, 732
2016-07-03 18:26:41	289.50, 730
2016-07-03 18:26:41	288.50, 729
2016-07-03 18:26:41	288.25, 727
2016-07-03 18:26:41	287.50, 724
2016-07-03 18:26:42	286.75, 724
2016-07-03 18:26:42	286.00, 722
2016-07-03 18:26:42	285.50, 720
2016-07-03 18:26:42	285.00, 719
2016-07-03 18:26:43	284.25, 717
2016-07-03 18:26:43	283.25, 715
2016-07-03 18:26:43	282.75, 714
2016-07-03 18:26:43	281.50, 712
2016-07-03 18:26:43	280.75, 710
2016-07-03 18:26:44	280.00, 708
2016-07-03 18:26:44	279.75, 707
2016-07-03 18:26:44	279.00, 705
2016-07-03 18:26:44	278.25, 702
2016-07-03 18:26:45	277.75, 700
2016-07-03 18:26:45	277.75, 701
2016-07-03 18:26:45	276.75, 700
2016-07-03 18:26:45	276.75, 698
2016-07-03 18:26:45	276.00, 697
2016-07-03 18:26:46	275.75, 695
2016-07-03 18:26:46	275.25, 693
2016-07-03 18:26:46	274.50, 692
2016-07-03 18:26:46	273.75, 690
2016-07-03 18:26:46	272.75, 688
2016-07-03 18:26:47	271.75, 686
2016-07-03 18:26:47	271.00, 685
2016-07-03 18:26:47	270.50, 683
2016-07-03 18:26:47	269.50, 680
2016-07-03 18:26:48	269.25, 680
2016-07-03 18:26:48	269.00, 678
2016-07-03 18:26:48	267.75, 676
2016-07-03 18:26:48	267.25, 675
2016-07-03 18:26:48	267.50, 674
2016-07-03 18:26:49	266.50, 673
2016-07-03 18:26:49	265.75, 671
2016-07-03 18:26:49	265.50, 670
2016-07-03 18:26:49	264.75, 669
2016-07-03 18:26:50	264.50, 667
2016-07-03 18:26:50	263.75, 666
2016-07-03 18:26:50	263.25, 664
2016-07-03 18:26:50	262.25, 662
2016-07-03 18:26:50	262.75, 660
2016-07-03 18:26:51	262.00, 660
2016-07-03 18:26:51	261.75, 659
2016-07-03 18:26:51	261.00, 657
2016-07-03 18:26:51	260.25, 655
2016-07-03 18:26:52	259.75, 654
2016-07-03 18:26:52	258.75, 652
2016-07-03 18:26:52	257.75, 650
2016-07-03 18:26:52	257.75, 649
2016-07-03 18:26:52	256.75, 647
2016-07-03 18:26:53	256.25, 645
2016-07-03 18:26:53	255.50, 645
2016-07-03 18:26:53	255.00, 643
2016-07-03 18:26:53	254.75, 642
2016-07-03 18:26:53	254.25, 639
2016-07-03 18:26:54	253.50, 638
2016-07-03 18:26:54	253.25, 637
2016-07-03 18:26:54	252.75, 635
2016-07-03 18:26:54	251.75, 633
2016-07-03 18:26:55	251.25, 633
2016-07-03 18:26:55	250.50, 631
2016-07-03 18:26:55	250.25, 630
2016-07-03 18:26:55	250.25, 629
2016-07-03 18:26:55	249.50, 627
2016-07-03 18:26:56	248.75, 625
2016-07-03 18:26:56	248.50, 624
2016-07-03 18:26:56	247.00, 623
2016-07-03 18:26:56	246.50, 621
2016-07-03 18:26:57	246.50, 619
2016-07-03 18:26:57	245.75, 619
2016-07-03 18:26:57	245.50, 617
2016-07-03 18:26:57	244.75, 615
2016-07-03 18:26:57	244.25, 614
2016-07-03 18:26:58	243.75, 613
2016-07-03 18:26:58	243.00, 611
2016-07-03 18:26:58	242.25, 610
2016-07-03 18:26:58	242.00, 608
2016-07-03 18:26:58	241.25, 607
2016-07-03 18:26:59	241.00, 605
2016-07-03 18:26:59	240.50, 604
2016-07-03 18:26:59	240.00, 603
2016-07-03 18:26:59	239.75, 600
2016-07-03 18:27:00	239.00, 600
2016-07-03 18:27:00	238.75, 598
2016-07-03 18:27:00	237.25, 597
2016-07-03 18:27:00	237.50, 595
2016-07-03 18:27:00	236.75, 594
2016-07-03 18:27:01	236.50, 592
2016-07-03 18:27:01	236.50, 591
2016-07-03 18:27:01	235.75, 590
2016-07-03 18:27:01	235.75, 589
2016-07-03 18:27:02	235.50, 588
2016-07-03 18:27:02	234.75, 586
2016-07-03 18:27:02	234.25, 585
2016-07-03 18:27:02	233.50, 584
2016-07-03 18:27:02	232.75, 581
2016-07-03 18:27:03	232.50, 581
2016-07-03 18:27:03	232.25, 580
2016-07-03 18:27:03	232.25, 579
2016-07-03 18:27:03	231.50, 577
2016-07-03 18:27:04	230.00, 575
2016-07-03 18:27:04	229.25, 574
2016-07-03 18:27:04	228.50, 571
2016-07-03 18:27:04	228.00, 570
2016-07-03 18:27:04	227.50, 568
2016-07-03 18:27:05	227.25, 567
2016-07-03 18:27:05	226.75, 566
2016-07-03 18:27:05	226.50, 564
2016-07-03 18:27:05	225.25, 563
2016-07-03 18:27:05	225.50, 561
2016-07-03 18:27:06	224.75, 561
2016-07-03 18:27:06	224.50, 560
2016-07-03 18:27:06	224.00, 559
2016-07-03 18:27:06	223.75, 558
2016-07-03 18:27:07	223.50, 556
2016-07-03 18:27:07	223.00, 555
2016-07-03 18:27:07	222.25, 553
2016-07-03 18:27:07	221.50, 552
2016-07-03 18:27:07	221.25, 551
2016-07-03 18:27:08	220.50, 549
2016-07-03 18:27:08	219.75, 548
2016-07-03 18:27:08	219.50, 547
2016-07-03 18:27:08	218.75, 545
2016-07-03 18:27:09	219.00, 544
2016-07-03 18:27:09	218.50, 543
2016-07-03 18:27:09	218.25, 542
2016-07-03 18:27:09	217.50, 541
2016-07-03 18:27:09	217.00, 539
2016-07-03 18:27:10	216.25, 538
2016-07-03 18:27:10	216.00, 537
2016-07-03 18:27:10	215.25, 535
2016-07-03 18:27:10	214.75, 534
2016-07-03 18:27:10	214.50, 533
2016-07-03 18:27:11	214.00, 531
2016-07-03 18:27:11	213.50, 531
2016-07-03 18:27:11	213.50, 529
2016-07-03 18:27:11	213.25, 528
2016-07-03 18:27:11	212.75, 528
2016-07-03 18:27:12	212.50, 527
2016-07-03 18:27:12	212.25, 526
2016-07-03 18:27:12	213.00, 525
2016-07-03 18:27:12	212.50, 524
2016-07-03 18:27:13	212.50, 523
2016-07-03 18:27:13	212.25, 523
2016-07-03 18:27:13	212.00, 522
2016-07-03 18:27:13	212.00, 521
2016-07-03 18:27:13	211.50, 520
2016-07-03 18:27:14	211.00, 519
2016-07-03 18:27:14	211.25, 518
2016-07-03 18:27:14	211.00, 517
2016-07-03 18:27:14	210.00, 516
2016-07-03 18:27:15	210.25, 514
2016-07-03 18:27:15	209.50, 514
2016-07-03 18:27:15	209.00, 512
2016-07-03 18:27:15	208.50, 511
2016-07-03 18:27:15	207.75, 511
2016-07-03 18:27:16	208.00, 509
2016-07-03 18:27:16	207.75, 508
2016-07-03 18:27:16	207.75, 507
2016-07-03 18:27:16	207.50, 507
2016-07-03 18:27:17	207.00, 506
2016-07-03 18:27:17	206.50, 504
2016-07-03 18:27:17	206.25, 504
2016-07-03 18:27:17	205.50, 502
2016-07-03 18:27:17	205.00, 500
2016-07-03 18:27:18	204.50, 500
2016-07-03 18:27:18	204.50, 499
2016-07-03 18:27:18	204.50, 498
2016-07-03 18:27:18	204.25, 497
2016-07-03 18:27:18	204.00, 497
2016-07-03 18:27:19	204.00, 496
2016-07-03 18:27:19	203.75, 495
2016-07-03 18:27:19	203.25, 494
2016-07-03 18:27:19	203.00, 493
2016-07-03 18:27:20	202.75, 492
2016-07-03 18:27:20	202.50, 491
2016-07-03 18:27:20	202.25, 490
2016-07-03 18:27:20	202.00, 489
2016-07-03 18:27:20	201.75, 488
2016-07-03 18:27:21	201.50, 488
2016-07-03 18:27:21	201.25, 487
2016-07-03 18:27:21	200.75, 486
2016-07-03 18:27:21	200.25, 484
2016-07-03 18:27:22	199.75, 483
2016-07-03 18:27:22	199.25, 483
2016-07-03 18:27:22	199.25, 481
2016-07-03 18:27:22	199.00, 481
2016-07-03 18:27:22	198.75, 480
2016-07-03 18:27:23	198.25, 479
